video_id,title,channel_id,channel_name,channel_handle_norm,category,view_count,publish_date,source_group,source_query,keywords,description
_NSq2q0mzCY,42K y 21K MuniGuate 🏃🏻🏃🏻‍♀️,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,47,2026-08-30T07:14:21-07:00,official_gov,Municipalidad de Guatemala,[],"La #21KMuniGuate y #42KMuniGuate dejaron mucho más que kilómetros. 🏅

Dejaron historias, metas cumplidas y recuerdos que todavía seguimos celebrando. ✨

#InspirandoSueños #ElMejorLugarParaVivir"
_cUZT7LMKE0,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,gobiernodelarepublicadeguatema,Entertainment,2708,2025-05-29T21:14:01-07:00,topic,@GobiernodeGuatemala,[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt
a2zgl-1KZwY,#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a la nación,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,gobiernodelarepublicadeguatema,Entertainment,2334,2025-10-26T19:13:32-07:00,official_gov,Gobierno de Guatemala,[],#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a la nación
a3QGSpNx9Mg,Guatemala ya no aguanta el tráfico... ¿Funcionará el Aerómetro?,UCHBzKtCUFwHuKFGD3bEHexQ,Entre Caminos,entrecaminostv,Travel & Events,8098,2026-08-20T15:30:25-07:00,topic,guatemala trafico,"[""aerometro Guatemala"", ""aerometro"", ""trafico en Guatemala"", ""solución al tráfico Guatemala"", ""transporte público Guatemala"", ""aerometro Mixco"", ""aerometro zona 9 Guatemala"", ""infraestructura Guatemala"", ""infraestructura vial Guatemala"", ""MetroRiel Guatemala"", ""Metro Guatemala"", ""pasos a desnivel Guatemala"", ""tráfico ciudad de Guatemala"", ""Guatemala ciudad"", ""problemas de tráfico Guatemala"", ""parque vehicular Guatemala"", ""vehículos Guatemala"", ""proyectos Guatemala"", ""Entre Caminos""]","Guatemala ya no aguanta el tráfico… ¿Funcionará el Aerómetro? En este video salimos a las calles para conocer este nuevo sistema de transporte que busca convertirse en una alternativa para enfrentar el tráfico en Guatemala.

El Aerómetro de Guatemala es uno de los proyectos que busca ofrecer una nueva opción de transporte público ante el crecimiento de la población, los millones de vehículos que circulan diariamente y los enormes problemas de movilidad que enfrenta el país.

Pero la pregunta es inevitable: ¿realmente funcionará el Aerómetro? ¿Será una solución al tráfico de Guatemala o necesitamos algo mucho más grande?

En este documental queremos conocer qué piensan los guatemaltecos sobre este proyecto, escuchar sus opiniones y analizar si esta nueva alternativa realmente puede ayudar a cambiar la manera en que nos movilizamos.

También hablaremos sobre el crecimiento del parque vehicular, el tiempo que perdemos diariamente en el tráfico y otras posibles soluciones de infraestructura que Guatemala necesita: pasos a desnivel, transporte masivo, MetroRiel, mejores conexiones y una verdadera red de transporte integrada.

Este video no busca estar a favor o en contra del Aerómetro. Queremos documentar la realidad del país, escuchar al ciudadano y preguntarnos si las soluciones que estamos construyendo son suficientes para el Guatemala que tendremos en los próximos años.

Porque quizás el Aerómetro sea parte de la solución...

pero solo el tiempo nos dirá si realmente funcionará.

Si estás dentro o fuera de Guatemala, queremos conocer tu opinión.

👇 ¿Crees que el Aerómetro ayudará a solucionar el tráfico de Guatemala? ¿Lo utilizarías?

Déjanos tu comentario y acompáñanos en este recorrido por la realidad de nuestro país.

ÍNDICE DEL VIDEO

00:00 1. Introducción
00:42 2. Contexto
01:43 3. El tráfico en Guatemala
05:01 4. La propuesta: ¿Qué es el Aerómetro?
06:16 5. Aerómetro en Colombia y Bolivia?
07:12 6. Sera el proyecto que necesita Guatemala
07:46 7. Entrevistas: ¿Qué piensan los guatemaltecos?
10:09 8. Reflexión: ¿Qué otras soluciones necesita Guatemala?
11:02 9. Despedida"
a6QFfhpY53g,Provial Informa,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,provialoficial_civ,People & Blogs,49,2021-01-14T10:22:02-08:00,official_gov,Provial Guatemala,[],"#FuerzaGuate
#ElCivNoSeDetiene

Emergencias al 1520 de @ProvialOficial"
aRKgOSxgsF0,@GobiernodeGuatemala,UCX2epzWFbtqhO1Tn2au9NXQ,luis arturo ceberg ulban,luisarturocebergulban6982,People & Blogs,2,2022-07-11T14:45:03-07:00,topic,@GobiernodeGuatemala,[],Video de Tuxido
aSbvMYJhmCc,Policía Nacional Civil,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,mingobguate,News & Politics,4346,2015-07-16T13:03:22-07:00,official_gov,Policia Nacional Civil Guatemala,"[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales"
a_kAe9IhBbo,Tráiler impacta pasarela en Aguilar Batres y provoca cierre parcial hacia la capital,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,prensalibreoficial,News & Politics,255,2026-09-01T15:23:28-07:00,topic,@GobiernodeGuatemala,"[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""Guatemala traffic"", ""trailer crash"", ""pedestrian bridge"", ""Aguilar Batres"", ""Villa Nueva"", ""road incident"", ""traffic disruption"", ""tráiler"", ""pasarela"", ""tránsito Guatemala"", ""PMT"", ""accidente vial""]","Un tráiler chocó contra una pasarela en la calzada Raúl Aguilar Batres y obligó a restringir temporalmente uno de los carriles hacia la ciudad.
Las autoridades realizaron evaluaciones en la estructura y, tras retirar el transporte pesado, el tránsito comenzó a normalizarse.

Lea más en:
https://www.prensalibre.com/guatemala/comunitario/trailer-impacta-pasarela-en-la-calzada-aguilar-batres-y-bloquea-un-carril-hacia-la-capital-breaking/
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt"
ahicr7fQREY,Conred Podcast Episodio 9: Servidores Cívicos construyendo una cultura de prevención,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,conred_gt,Education,65,2026-08-06T07:25:36-07:00,official_gov,Conred Guatemala,[],"En este episodio conversamos sobre el valioso aporte de los Servidores Cívicos en el fortalecimiento de la cultura de prevención y la gestión integral del riesgo de desastres en Guatemala. Conoce cómo, a través de su compromiso, capacitación y trabajo en las comunidades, contribuyen a promover acciones de preparación, prevención y respuesta que ayudan a proteger la vida de las personas.

Descubre cómo el servicio cívico se convierte en una oportunidad para generar cambios positivos, fortalecer la resiliencia comunitaria y construir un país más preparado ante cualquier emergencia o desastre.

🎙️ Escucha este episodio y conoce el impacto que tienen los Servidores Cívicos en la construcción de una Guatemala más segura y resiliente."
almmnboHkwM,Se mueve Guate 🚌,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,297,2026-07-20T06:39:53-07:00,official_gov,Municipalidad de Guatemala,"[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir""]",
anFbrgqxdzY,Horas Antes del Big One | Dentro de Ciudad de Guatemala Exactamente Antes del Terremoto (1976),UC6Y7Hk0Otm2xeX1WoHOQp6Q,Nostalgia Latina,nostalgialatina-k2e,People & Blogs,222656,2026-07-01T15:00:37-07:00,topic,guatemala noticias,"[""terremoto guatemala 1976"", ""ciudad de guatemala antes"", ""3 febrero 1976"", ""big one guatemala"", ""vida cotidiana 1976"", ""catastrofe guatemala"", ""terremoto historia"", ""memoria histórica"", ""sismos guatemala"", ""vida en guatemala 1970s"", ""historia latinoamericana"", ""reconstrucción histórica"", ""américa latina histórica"", ""desastres naturales"", ""eventos históricos"", ""centroamérica historia"", ""documental histórico"", ""reconstrucción con IA"", ""cinematográfico"", ""inteligencia artificial historia"", ""storytelling histórico""]","Es 3 de febrero de 1976. 23:47 en Ciudad de Guatemala. La vida transcurre, ajena a la historia que está a punto de desatarse. Calles iluminadas, comercios cerrando, autobuses completando sus recorridos. Nadie huye, nadie presiente el colapso que se avecina.

Este viaje inmersivo nos lleva al corazón de una metrópoli vibrante, justo antes del ""Big One"". Recorreremos las últimas horas de normalidad, explorando el funcionamiento de una capital en pleno crecimiento, sus costumbres, comercios y la vida cotidiana de más de un millón de personas que, sin saberlo, estaban a punto de presenciar un evento que cambiaría Guatemala para siempre. Descubre cómo era la vida en la Ciudad de Guatemala antes del devastador terremoto de 1976.

Suscríbete para revivir más capítulos olvidados de nuestra historia.
No te pierdas nuestra serie completa sobre catástrofes históricas en América Latina.

⚠️ ADVERTENCIA: Este video es una reconstrucción visual desarrollada con inteligencia artificial basada en registros históricos y contexto de la época, para fines de entretenimiento y storytelling. Las escenas representan interpretaciones artísticas. No son registros documentales reales. Producido en conformidad con las directrices de YouTube."
aoz2j4TTl4E,Rutas Alternas a partir del lunes 03 de agosto por avances de #AeroMetroGT,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,8905,2026-08-01T17:27:56-07:00,topic,Municipalidad de Guatemala,[],
bBz8nX4pMxc,Conred e Insivumeh informan sobre sismos en Guatemala este 31 de julio,UCDaIW3kDab95q7iCSeVAnbQ,Guatevisión,guatevision_oficial,Entertainment,1115,2026-07-31T22:46:45-07:00,official_gov,Conred Guatemala,[],"La Secretaría Ejecutiva de la Conred y el Insivumeh ofrecen una conferencia de prensa este viernes 31 de julio para informar sobre la actividad sísmica reciente en Guatemala. La información se brinda desde las instalaciones de la SE-Conred. 

Lea más en prensalibre.com"
bMoENbSBSNs,¿Por qué Guatemala es una República? El decreto del 21 de marzo de 1847 y Rafael Carrera,UCdHETJl6cR5dye5XxEyqycQ,El profe de Historia Gt,elprofedehistoriagt2046,Education,1134,2026-03-28T15:18:16-07:00,topic,Gobierno de la República de Guatemala,[],"🎬 La fundación de la República de Guatemala, 21 de marzo de 1847 y Rafael Carrera

📜 ¿Sabías que el 21 de marzo de 1847 marcó el nacimiento oficial de la República de Guatemala? En este video exploramos un momento clave de la historia nacional y el papel fundamental de Rafael Carrera, el primer presidente del país.

👤 Descubre cómo Carrera emergió tras la caída de la Federación Centroamericana, consolidó su poder y dejó una huella profunda en la política y sociedad guatemalteca.

🕰️ También analizamos por qué este acontecimiento histórico ha sido poco recordado y cómo la memoria colectiva ha cambiado con el tiempo.

#Rafael Carrera #Fundación de la República de Guatemala #Historia de Guatemala"
b_Hkrkl3adA,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,prensalibreoficial,News & Politics,5469,2026-08-31T08:08:05-07:00,topic,guatemala noticias,"[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""bloqueos en Guatemala"", ""combustibles"", ""31 de agosto"", ""ruta Interamericana"", ""Provial"", ""transportistas"", ""carreteras"", ""Guatemala roadblocks"", ""fuel prices"", ""Guatemala protests"", ""Interamerican Highway"", ""traffic alert"", ""transport strike"", ""road closures""]","Manifestantes bloquean este lunes 31 de agosto varios tramos carreteros en Guatemala en protesta por el alza en los precios de los combustibles. Según el reporte de Provial, los cierres afectan la ruta Interamericana, la ruta al suroccidente y otros puntos, lo que complica la movilidad de trabajadores, estudiantes y transportistas. 
Lea más en prensalibre.com 
----------------------------
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt"
bg1KCMaIrRM,"¡Atención, vecinos!",UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,1965,2026-08-13T17:26:53-07:00,official_gov,Municipalidad de Guatemala,[],"🚧A PARTIR DE MAÑANA se habilitarán nuevas medidas temporales de circulación para mantener la movilidad en el sector durante las obras del #AeroMetroGT.
Sabemos que los trabajos han generado cambios en la circulación y que movilizarse por este sector puede tomar más tiempo. Estos cambios son temporales.
Mientras avanzamos, toma en cuenta:
🔴 Carriles cerrados temporalmente por trabajos.
🟢 Dos carriles por sentido habilitados.
🔵 Carril y paso peatonal temporales habilitados.
Seguimos trabajando para reducir el impacto mientras construimos el #AeroMetroGT, una nueva alternativa de movilidad que recorrerá uno de los principales corredores de la ciudad y facilitará los traslados de miles de personas todos los días.
#TráficoGT #TránsitoGT #UnLugarQueAvanza"
bzosgvntOXU,Municipalidad de Guatemala 05/09/2025,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,concejalesoposici%c3%b3n,People & Blogs,160,2025-09-05T16:42:13-07:00,topic,@MunicipalidaddeGuatemala-1551,[],"Informe de los Préstamos lnternos y Externos de la Municipalidad de Guatemala
 vigentes al 31 de agosto del año 2025.
Dictamen Comisión Finanzas.
Dictamen Comisión servicios, infraestructura, ordenamiento urbanismo y vivienda.
Dictamen Comisión Transportes"
cl3Rpw9MstQ,Municipalidad de Guatemala sigue trabajando,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,municipalidaddeguatemala-1551,News & Politics,484,2020-03-30T10:31:05-07:00,topic,Municipalidad de Guatemala,"[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir""]","Durante esta emergencia sanitaria, seguimos trabajando a través de EMPAGUA, Policía Municipal, Mercados, Limpia y Verde, Policía Municipal de Tránsito -PMT-, Superintendencia del Transporte Publico -STP- y mantenimiento al alumbrado público,  para garantizar los servicios esenciales a los habitantes del municipio."
cpoiRUtF9uU,Congreso termina jornada sin acuerdos para aliviar precio de combustibles #ALAS7AM (02/09/2026),UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,miracanalantigua,News & Politics,117,2026-09-02T05:55:47-07:00,topic,@quorumgt,"[""Noticias"", ""Actualidad"", ""Guatemala"", ""Internacional"", ""Economía""]","Titulares: 

⛽🏛️ SIN ACUERDO PARA ALIVIO AL PRECIO

El Congreso cerró otra jornada sin acuerdos para aliviar el impacto de los combustibles, mientras la iniciativa que propone rebajas tributarias y apoyo al diésel volvió a quedar sin avanzar.

🧾💻 FORMULARIOS DESDE AGENCIA VIRTUAL

Desde hoy entran en vigencia los formularios actualizados para contribuyentes del régimen general del IVA, disponibles a través de la Agencia Virtual de la SAT.

🔎📊 CUESTIONAMIENTOS A CAMBIOS EN GUATECOMPRAS

Los recientes cambios en Guatecompras generan cuestionamientos por su impacto en la búsqueda de proveedores y el acceso a información sobre las contrataciones públicas.

🚛⚠️ CUESTIONAN BLOQUEOS

En A las 8:45, representantes del transporte de carga cuestionaron los bloqueos y advirtieron que las pérdidas económicas impactan a distintos sectores y a los propios transportistas.

🏦📋 EVALUARÁN EXPEDIENTES PARA DIRIGIR SIB

21 profesionales buscan dirigir la Superintendencia de Bancos, en un proceso que deberá concluir antes del relevo previsto para el 1 de octubre.

🏛️📑 39 BUSCAN DIRIGIR LA SUPERINTENDENCIA DE COMPETENCIA

39 profesionales buscan dirigir la Superintendencia de Competencia, cuyo proceso de selección entra ahora en la fase de evaluación.

🇺🇸💥 EE. UU. LANZA NUEVOS ATAQUES CONTRA IRÁN

EE. UU. atacó nuevamente a Irán este martes y Donald Trump advirtió una firme respuesta ante cualquier represalia, reavivando las tensiones en Oriente Medio."
